ligandId	chain	firstnum	proteinId
1	A	601	1062
77	D	602	1063
1	D	601	1063
77	C	602	1063
77	B	602	1063
1	A	601	1063
77	M	801	1063
77	A	602	1063
1	B	601	1063
1	C	601	1063
565	A	361	1064
3	A	360	1064
3	A	370	1065
3	A	372	1066
6	A	371	1066
566	A	365	1067
3	A	364	1067
3	A	371	1068
321	A	372	1068
92	A	1402	1069
92	B	2402	1069
92	C	3402	1069
92	D	4402	1069
92	E	5402	1069
92	F	6402	1069
92	G	7402	1069
92	H	8402	1069
3	A	1401	1069
3	B	2401	1069
3	C	3401	1069
3	D	4401	1069
3	E	5401	1069
3	F	6401	1069
3	G	7401	1069
3	H	8401	1069
3	A	401	1070
3	B	401	1070
3	C	401	1070
567	A	402	1070
567	B	402	1070
567	C	402	1070
1	A	609	1071
6	A	608	1071
1	A	1001	1072
1	B	1001	1072
1	A	600	1073
556	A	603	1073
556	A	604	1073
556	A	605	1073
5	A	703	1074
1	A	600	1074
10	A	701	1074
556	A	603	1074
556	A	604	1074
556	A	605	1074
142	A	702	1074
1	A	600	1075
556	A	604	1075
556	A	605	1075
556	A	608	1075
556	A	609	1075
5	A	701	1076
1	A	600	1076
556	A	603	1076
556	A	604	1076
556	A	605	1076
1	A	600	1077
1	B	600	1077
556	A	602	1077
556	A	604	1077
556	B	602	1077
556	B	604	1077
1	A	1418	1078
528	A	1419	1078
5	A	1420	1079
1	A	1418	1079
570	A	1419	1079
5	A	1425	1080
1	A	1423	1080
571	A	1424	1080
1	A	510	1081
6	A	511	1081
1	A	510	1082
1	A	510	1083
10	A	511	1083
236	A	512	1083
236	A	513	1083
236	A	514	1083
1	A	510	1084
1	A	510	1085
6	A	511	1085
1	A	510	1086
1	A	510	1087
1	A	510	1088
6	A	511	1088
6	A	512	1088
572	A	510	1089
10	A	516	1089
89	A	517	1089
72	A	511	1089
72	A	512	1089
72	A	513	1089
72	A	514	1089
72	A	515	1089
1	A	510	1090
572	A	510	1091
6	A	511	1091
572	A	510	1092
89	A	512	1092
6	A	511	1092
1	A	510	1093
89	A	512	1093
6	A	511	1093
1	A	510	1094
10	A	511	1094
236	A	512	1094
1	A	510	1095
10	A	511	1095
572	A	510	1096
10	A	511	1096
10	A	512	1096
10	A	513	1096
6	A	514	1096
6	A	515	1096
271	A	703	1097
271	A	705	1097
1	A	700	1097
10	A	706	1097
10	A	707	1097
10	A	708	1097
236	A	701	1097
236	A	702	1097
1	A	510	1098
573	A	508	1099
1	A	510	1099
1	A	600	1100
1	B	600	1100
574	A	601	1100
574	B	601	1100
575	A	601	1101
575	B	601	1101
1	A	600	1101
1	B	600	1101
42	A	601	1102
42	B	601	1102
1	A	600	1102
1	B	600	1102
31	A	1001	1103
552	A	3001	1103
433	A	2001	1103
433	A	2002	1103
5	A	391	1104
5	A	392	1104
212	A	397	1104
31	A	802	1105
43	A	901	1105
20	A	803	1105
20	A	804	1105
20	A	805	1105
552	A	801	1105
517	A	455	1106
517	B	455	1106
31	A	501	1106
31	A	502	1106
31	A	503	1106
31	B	501	1106
31	B	502	1106
31	B	503	1106
552	A	504	1106
552	B	504	1106
31	A	1001	1107
31	A	1002	1107
31	A	1003	1107
31	B	1001	1107
31	B	1002	1107
31	B	1003	1107
10	A	1005	1107
10	A	1006	1107
10	A	1007	1107
10	B	1005	1107
552	A	1004	1107
552	B	1004	1107
577	A	801	1108
577	B	1801	1108
555	A	901	1108
555	B	1901	1108
556	A	802	1108
556	A	803	1108
556	A	804	1108
556	B	1803	1108
556	B	1804	1108
577	A	6801	1109
577	B	7801	1109
578	A	6907	1109
579	A	805	1109
579	B	805	1109
579	B	806	1109
579	B	807	1109
556	A	802	1109
556	A	803	1109
556	A	804	1109
556	B	803	1109
556	B	804	1109
391	B	904	1109
25	A	604	1110
10	A	603	1110
10	B	601	1110
10	D	602	1110
28	A	500	1110
28	B	501	1110
28	C	502	1110
28	D	503	1110
42	A	604	1111
42	A	605	1111
42	B	603	1111
25	B	602	1111
521	B	601	1111
28	A	700	1111
28	B	701	1111
10	A	700	1112
10	B	700	1112
28	A	500	1112
28	B	500	1112
83	A	600	1112
83	B	600	1112
10	A	600	1113
10	B	600	1113
10	C	600	1113
10	D	600	1113
10	E	600	1113
10	F	600	1113
10	G	600	1113
10	H	600	1113
10	I	600	1113
10	J	600	1113
10	K	600	1113
10	L	600	1113
28	A	500	1113
28	B	500	1113
28	C	500	1113
28	D	500	1113
28	E	500	1113
28	F	500	1113
28	G	500	1113
28	H	500	1113
28	I	500	1113
28	J	500	1113
28	K	500	1113
28	L	500	1113
28	A	500	1114
28	B	500	1114
3	A	490	1115
150	A	890	1115
6	A	901	1115
3	A	390	1116
150	A	890	1116
3	A	900	1117
150	A	890	1117
3	A	490	1118
150	A	890	1118
6	A	901	1118
3	A	390	1119
150	A	890	1119
6	A	400	1119
580	A	410	1120
3	A	390	1120
150	A	890	1120
3	A	390	1121
581	A	462	1121
150	A	890	1121
35	A	1949	1122
35	A	800	1122
35	A	900	1122
35	B	800	1122
35	B	900	1122
70	A	1950	1122
70	A	1951	1122
70	A	1952	1122
70	A	1953	1122
70	A	1954	1122
70	A	1955	1122
70	A	1956	1122
70	A	1957	1122
70	A	7067	1122
70	A	7068	1122
70	A	7069	1122
70	A	7070	1122
70	B	7067	1122
70	B	7069	1122
70	B	901	1122
70	B	902	1122
70	B	903	1122
70	B	904	1122
70	B	905	1122
70	B	906	1122
70	B	907	1122
70	B	908	1122
1	A	600	1122
1	B	600	1122
123	B	7068	1122
582	A	700	1122
582	B	700	1122
583	A	7066	1122
583	B	7066	1122
538	A	1955	1123
538	B	7067	1123
35	A	1949	1123
35	A	1950	1123
35	A	1951	1123
35	A	1952	1123
35	B	1949	1123
35	B	1950	1123
70	A	1956	1123
70	A	1958	1123
70	A	1959	1123
70	A	1960	1123
70	A	1961	1123
70	A	1962	1123
70	B	1954	1123
70	B	1955	1123
70	B	1956	1123
70	B	1957	1123
70	B	1958	1123
70	B	1959	1123
70	B	1961	1123
1	A	600	1123
1	B	600	1123
123	A	1957	1123
123	B	1960	1123
72	A	1953	1123
72	A	1954	1123
72	B	1951	1123
72	B	1952	1123
72	B	1953	1123
583	A	7066	1123
583	B	7066	1123
35	A	700	1124
35	A	701	1124
35	A	800	1124
35	A	801	1124
35	B	700	1124
35	B	800	1124
70	A	806	1124
70	A	808	1124
70	A	809	1124
70	A	810	1124
70	A	811	1124
70	A	812	1124
70	A	813	1124
70	A	814	1124
70	A	815	1124
70	A	816	1124
70	A	817	1124
70	A	818	1124
70	A	819	1124
70	A	820	1124
70	A	822	1124
70	B	804	1124
70	B	805	1124
70	B	806	1124
70	B	807	1124
70	B	808	1124
70	B	809	1124
70	B	811	1124
70	B	812	1124
70	B	813	1124
70	B	814	1124
70	B	815	1124
70	B	816	1124
70	B	817	1124
70	B	819	1124
70	B	820	1124
1	A	600	1124
1	B	600	1124
123	A	807	1124
123	A	821	1124
72	A	804	1124
72	B	803	1124
6	A	802	1124
6	A	803	1124
6	B	801	1124
6	B	802	1124
584	A	805	1124
584	A	823	1124
584	B	810	1124
585	A	700	1125
585	B	700	1125
35	A	1949	1125
35	A	1950	1125
35	A	800	1125
35	A	900	1125
35	B	800	1125
35	B	900	1125
70	A	1957	1125
70	A	1959	1125
70	A	1960	1125
70	A	1961	1125
70	A	1962	1125
70	A	1963	1125
70	A	7067	1125
70	B	7067	1125
70	B	905	1125
70	B	906	1125
70	B	907	1125
70	B	908	1125
70	B	909	1125
70	B	910	1125
70	B	911	1125
1	A	600	1125
1	B	600	1125
123	A	1956	1125
123	A	1958	1125
123	B	912	1125
72	A	1951	1125
72	A	1952	1125
72	A	1953	1125
72	A	1954	1125
72	A	1955	1125
72	B	901	1125
72	B	902	1125
72	B	903	1125
72	B	904	1125
583	A	7066	1125
583	B	7066	1125
538	A	1968	1126
538	B	816	1126
539	A	1969	1126
539	B	820	1126
539	B	821	1126
35	A	1949	1126
35	A	1950	1126
35	A	700	1126
35	A	800	1126
35	B	700	1126
35	B	800	1126
70	A	1952	1126
70	A	1953	1126
70	A	1954	1126
70	A	1955	1126
70	A	1956	1126
70	A	1957	1126
70	A	1958	1126
70	A	1959	1126
70	A	1962	1126
70	A	1964	1126
70	A	1965	1126
70	B	802	1126
70	B	803	1126
70	B	804	1126
70	B	805	1126
70	B	806	1126
70	B	807	1126
70	B	808	1126
70	B	809	1126
70	B	810	1126
70	B	811	1126
70	B	813	1126
70	B	814	1126
70	B	815	1126
70	B	817	1126
70	B	818	1126
1	A	600	1126
1	B	600	1126
123	A	1960	1126
123	A	1961	1126
123	A	1963	1126
123	A	1966	1126
123	A	1967	1126
123	B	819	1126
72	A	1951	1126
72	B	801	1126
584	B	812	1126
31	A	702	1127
31	C	702	1127
552	A	701	1127
552	C	701	1127
31	A	702	1128
31	C	704	1128
552	A	701	1128
552	C	703	1128
31	A	775	1129
31	D	775	1129
31	I	775	1129
552	A	601	1129
552	D	601	1129
552	I	601	1129
31	A	702	1130
31	C	702	1130
552	A	701	1130
552	C	701	1130
31	A	1599	1131
31	C	3599	1131
10	A	1597	1131
10	A	1598	1131
10	C	3598	1131
552	A	1596	1131
552	C	3597	1131
31	A	701	1132
31	C	701	1132
552	A	601	1132
552	C	601	1132
586	C	2002	1133
586	P	3002	1133
587	A	4011	1133
587	C	2005	1133
587	G	4009	1133
587	O	4010	1133
587	P	3005	1133
588	A	4004	1133
588	C	2010	1133
588	C	4002	1133
588	D	4003	1133
588	F	3011	1133
588	F	4001	1133
588	P	3010	1133
588	R	4007	1133
588	S	2011	1133
589	D	2003	1133
589	G	2004	1133
589	P	3003	1133
589	T	3004	1133
74	E	501	1133
74	R	501	1133
10	B	2009	1133
10	C	2008	1133
10	C	4006	1133
10	O	3009	1133
10	P	3008	1133
10	R	4005	1133
67	D	501	1133
67	Q	501	1133
43	C	501	1133
43	C	502	1133
43	P	501	1133
43	P	502	1133
590	C	2007	1133
590	D	2006	1133
590	P	3007	1133
590	Q	3006	1133
72	A	2013	1133
72	C	4008	1133
72	F	2012	1133
72	P	3013	1133
72	S	3012	1133
591	C	2001	1133
591	P	3001	1133
587	A	4005	1134
587	C	2014	1134
587	D	4004	1134
587	P	3014	1134
588	A	4002	1134
588	C	2008	1134
588	F	3011	1134
588	F	4001	1134
588	P	3008	1134
588	S	2011	1134
589	G	2003	1134
589	G	2004	1134
589	Q	3003	1134
589	T	3004	1134
74	E	501	1134
74	R	501	1134
10	B	2013	1134
10	C	2009	1134
10	O	3013	1134
10	P	3009	1134
67	D	501	1134
67	Q	501	1134
43	C	501	1134
43	C	502	1134
43	P	501	1134
43	P	502	1134
590	A	4003	1134
590	C	2007	1134
590	C	2012	1134
590	D	2006	1134
590	G	2005	1134
590	N	3012	1134
590	P	3007	1134
590	Q	3006	1134
590	T	3005	1134
72	B	3010	1134
72	O	2010	1134
591	C	2001	1134
591	P	3001	1134
592	C	2002	1134
592	P	3002	1134
587	A	4002	1135
587	C	2005	1135
587	G	4001	1135
587	P	3005	1135
588	A	4004	1135
588	C	2011	1135
588	F	3012	1135
588	F	4003	1135
588	P	3011	1135
588	S	2012	1135
589	C	2004	1135
589	D	2003	1135
589	P	3004	1135
589	Q	3003	1135
74	E	501	1135
74	R	501	1135
10	C	2008	1135
10	C	4008	1135
10	E	4006	1135
10	E	4007	1135
10	O	4005	1135
10	P	3008	1135
10	P	4009	1135
67	D	501	1135
67	Q	501	1135
43	C	501	1135
43	C	502	1135
43	P	501	1135
43	P	502	1135
590	B	4017	1135
590	C	2007	1135
590	D	2006	1135
590	P	3007	1135
590	Q	3006	1135
72	A	2010	1135
72	B	3009	1135
72	D	4010	1135
72	D	4011	1135
72	I	4015	1135
72	O	2009	1135
72	P	3010	1135
72	Q	4012	1135
72	R	4013	1135
72	R	4014	1135
72	T	4016	1135
591	C	2001	1135
591	P	3001	1135
592	C	2002	1135
592	P	3002	1135
593	C	400	1136
74	E	200	1136
43	C	381	1136
43	C	382	1136
43	D	242	1136
74	E	197	1137
594	C	611	1137
43	C	609	1137
43	C	610	1137
43	D	242	1137
74	E	4	1138
43	C	401	1138
43	C	402	1138
43	D	3	1138
591	C	505	1138
595	C	506	1138
596	C	710	1139
596	C	711	1139
597	A	713	1139
597	D	714	1139
589	D	731	1139
598	C	705	1139
74	E	704	1139
43	C	701	1139
43	C	702	1139
43	D	703	1139
599	D	715	1139
600	A	721	1139
595	C	706	1139
601	E	4013	1140
601	L	4113	1140
602	D	4014	1140
602	O	4114	1140
603	C	4010	1140
603	N	4110	1140
604	C	4111	1140
604	N	4011	1140
605	C	4031	1140
605	N	4131	1140
74	E	4004	1140
74	P	4024	1140
43	C	4001	1140
43	C	4002	1140
43	D	4003	1140
43	N	4021	1140
43	N	4022	1140
43	O	4023	1140
43	W	4026	1140
591	C	4005	1140
591	N	4025	1140
91	O	4146	1140
600	A	4021	1140
600	L	4121	1140
601	A	4013	1141
601	L	4113	1141
602	D	4014	1141
602	O	4114	1141
603	C	4010	1141
603	N	4110	1141
604	C	4011	1141
604	N	4111	1141
606	D	4031	1141
606	N	4131	1141
607	C	4033	1141
74	E	4004	1141
74	P	4024	1141
43	C	4001	1141
43	C	4002	1141
43	D	4003	1141
43	N	4021	1141
43	N	4022	1141
43	O	4023	1141
43	W	4026	1141
591	C	4005	1141
591	N	4025	1141
91	O	4146	1141
600	A	4021	1141
600	L	4121	1141
608	B	1041	1142
608	E	1042	1142
608	G	1043	1142
608	K	1044	1142
608	N	1045	1142
608	P	1046	1142
5	I	2004	1142
5	R	2005	1142
74	C	200	1142
74	F	200	1142
74	I	200	1142
74	L	200	1142
74	O	200	1142
74	R	200	1142
43	A	501	1142
43	A	502	1142
43	B	301	1142
43	D	501	1142
43	D	502	1142
43	E	301	1142
43	G	501	1142
43	G	502	1142
43	H	301	1142
43	J	501	1142
43	J	502	1142
43	K	301	1142
43	M	501	1142
43	M	502	1142
43	N	301	1142
43	P	501	1142
43	P	502	1142
43	Q	301	1142
609	A	1021	1142
609	D	1022	1142
609	G	1023	1142
609	J	1024	1142
609	M	1025	1142
609	P	1026	1142
71	R	2001	1142
591	A	1001	1142
591	D	1002	1142
591	G	1003	1142
591	J	1004	1142
591	M	1005	1142
591	P	1006	1142
610	A	1017	1142
610	B	1011	1142
610	E	1012	1142
610	G	1018	1142
610	H	1013	1142
610	K	1014	1142
610	M	1019	1142
610	N	1015	1142
610	Q	1016	1142
611	A	1101	1142
611	D	1102	1142
611	G	1103	1142
611	J	1104	1142
611	M	1105	1142
611	P	1106	1142
74	E	4	1143
43	C	401	1143
43	C	402	1143
43	D	3	1143
591	C	505	1143
595	C	506	1143
612	A	3900	1144
5	A	610	1144
5	B	610	1144
256	A	601	1144
256	A	602	1144
256	A	603	1144
256	A	604	1144
256	B	601	1144
256	B	602	1144
256	B	603	1144
256	B	604	1144
613	B	2100	1144
614	B	2910	1144
556	A	700	1144
556	A	750	1144
556	B	1750	1144
556	B	2760	1144
556	B	700	1144
89	A	1620	1144
89	B	1620	1144
6	A	3800	1144
6	A	3801	1144
6	B	4802	1144
5	A	610	1145
5	B	610	1145
256	A	601	1145
256	A	602	1145
256	A	603	1145
256	A	604	1145
256	B	601	1145
256	B	602	1145
256	B	603	1145
256	B	604	1145
617	A	1001	1145
617	B	2001	1145
556	A	700	1145
556	A	720	1145
556	A	740	1145
556	B	700	1145
556	B	720	1145
556	B	740	1145
556	B	760	1145
6	A	8002	1145
6	B	8001	1145
612	A	2900	1146
612	B	2910	1146
5	A	610	1146
5	B	610	1146
256	A	601	1146
256	A	602	1146
256	A	603	1146
256	A	604	1146
256	B	601	1146
256	B	602	1146
256	B	603	1146
256	B	604	1146
10	A	3902	1146
10	B	3901	1146
556	A	700	1146
556	A	750	1146
